Ticker,Description,"Change 1h, %","Change 4h, %",Change from Open %,Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,Yearly Performance,5Y Performance,Sector
YMAB,"Y-mAbs Therapeutics, Inc.",-0.46598322,-2.55474453,0.94517958,0.56497175,-0.55865922,-2.01834862,-7.29166667,-12.17105263,-3.78378378,-77.89735099,Health Technology
YLDE,ClearBridge Dividend Strategy ESG ETF,0.04924561,0.04924561,0.2590589,0.54071879,1.74682835,-1.09014634,-6.61748889,0.24999937,5.23075058,47.10755064,Miscellaneous
YJ,Yunji Inc. - American Depository Shares,1.37975024,-2.04081633,-5.26315789,-7.38358631,-10,4.34782609,-33.33333333,-76.75919948,-90,-99.42857143,Retail Trade
YI,"111, Inc.",0.8612352,0.4587156,-3.94736842,-2.66666667,2.78312292,-15.76923077,-28.66449511,-19.78021978,-16.41221374,-75.66666667,Distribution Services
YHGJ,Yunhong Green CTI Ltd.,6.08365019,2.95202952,1.45454545,0.35971223,4.88721805,5.28301887,50.81081081,92.4137931,316.41791045,-28.67551193,Producer Manufacturing
YGMZ,MingZhu Logistics Holdings Limited,-0.35068291,1.67608286,-5.28070175,-1.85420833,-9.2605042,13.4482034,-30.78205128,-59.70895522,-70.81621622,-87.72954545,Transportation
YGF,"YanGuFang International Group Co., Ltd.",1.05923345,8.02234637,20.85,23.4212766,-1.01023891,-10.45107907,-11.03067485,-8.21518987,-27.49,-27.49,Consumer Non-Durables
YEXT,"Yext, Inc.",0,0.16625104,0.66777963,1.17449664,2.37691002,-4.73933649,-36.99059561,-25.92137592,15.29636711,-66.99507389,Technology Services
YETI,"YETI Holdings, Inc.",0.28308563,0.81223691,2.95399516,3.37952832,3.27908671,-11.82082124,3.42982243,-1.41432877,30.62980031,164.26351771,Producer Manufacturing
YELP,Yelp Inc.,-0.15382795,0.18997863,1.54031288,1.58921262,2.7771011,1.44265448,-5.33991474,55.05328923,8.87741935,4.50829824,Technology Services
YALA,Yalla Group Limited,0.37453184,0.56285178,0.56179775,-0.55555556,1.1299435,2.48091603,0.18656716,50.84269663,78.40531561,-44.92307692,Technology Services
XYL,Xylem Inc.,-0.07477834,0.01069176,-1.84679958,4.78324185,6.09050698,2.75733275,-18.66086957,-10.63341932,-8.34803057,39.57027753,Producer Manufacturing
XYF,X Financial,0,0.5,-0.74074074,-0.4950495,-1.22850123,-1.71149144,-16.42411642,16.52173913,133.72093023,-82.36401206,Finance
XXII,"22nd Century Group, Inc",2.27801023,2.27801023,4.4428937,2.04545455,-0.37719104,-54.08058908,-86.63690476,-95.92262653,-97.76505168,-98.71466491,Health Technology
XWEL,"XWELL, Inc.",-0.03288392,0,1.33333333,1.33333333,-1.93548387,-32.44444444,-71.95571956,-74.91749175,-88.30769231,-99.23648784,Consumer Services
XT,iShares Exponential Technologies ETF,0,0.38974359,0.94767202,1.11432109,1.63866418,-6.14824746,-14.27571728,-2.05876474,4.45534001,43.19111631,Miscellaneous
XRX,Xerox Holdings Corporation,-0.54179567,1.7418844,4.64547677,4.64547677,5.33223954,-18.16443595,-17.32131359,-12.35494881,-10.02102313,-53.46139906,Electronic Technology
XRAY,DENTSPLY SIRONA Inc.,0.08225037,-0.29498525,0.595435,1.40046682,-0.62091503,-10.97775176,-25.95568542,-24.87648221,-0.88005215,-11.80394432,Health Technology
XPRO,Expro Group Holdings N.V.,-0.19011407,0.31847134,-0.25332489,-0.37950664,-0.94339623,-32.19974171,-27.95059469,-8.69565217,-14.95680346,-60.87928465,Energy Minerals
XPON,Expion360 Inc.,-1.57575758,0.4950495,-2.8708134,3.1504065,-5.58139535,-1.21654501,-23.97003745,-20.703125,117.11229947,-48.60759494,Producer Manufacturing
XPOF,"Xponential Fitness, Inc.",-0.97154754,-0.2446697,1.7106201,1.92857143,3.4057971,-7.93548387,-32.84705882,-55.58667912,-26.6700925,27.41071429,Consumer Services
XPO,"XPO, Inc.",0.77096903,-0.73327223,-3.02526383,-2.15539494,12.59468291,1.5403161,11.25623716,62.64750054,153.47541509,161.21743866,Transportation
XPEV,XPeng Inc.,-0.10348396,0.73043478,-1.29516019,-2.88397049,-1.49659864,-21.1328976,-21.72972973,46.85598377,120.73170732,-37.31601732,Consumer Durables
XPER,Xperi Inc.,0,0.35460993,2.66021765,3.28467153,4.55665025,-13.89452333,-36.64179104,-4.28410372,-34.74250576,-63.08695652,Technology Services
XPEL,"XPEL, Inc.",-0.50526768,-0.48387097,-3.19882919,-3.0163385,-5.22006141,-39.95590715,-43.47454523,-34.03618749,-31.03961871,651.61117514,Consumer Durables
XPDB,Power & Digital Infrastructure Acquisition II Corp.,-0.09363296,-0.09363296,0,-0.09363296,-0.09363296,0.66037736,2.05643233,3.39147287,7.56048387,7.8867543,Finance
XP,XP Inc.,0,1.11223458,1.83299389,2.24948875,-1.42927551,-13.23210412,-24.18498863,47.16703458,15.67379988,-38.93129771,Technology Services
XOS,"Xos, Inc.",0.12145749,1.00102512,-1.00080064,1.39401394,-1.47410359,-28.06864456,-50.22141707,-50.54,-77.10185185,-98.454375,Consumer Durables
XOMA,XOMA Corporation,6.62921348,6.84650807,7.71428571,5.66143498,7.34624146,33.7828247,18.10776942,1.34408602,11.8694362,46.46464646,Health Technology
XOM,Exxon Mobil Corporation,0.12297796,0.18458043,0.25573025,-0.02833396,0.28422549,-9.97618643,-0.38584604,-1.89990732,-3.33333333,36.3694924,Energy Minerals
XNET,Xunlei Limited,-2.08333333,-2.08333333,-3.40136054,-2.06221119,-3.40136054,-12.34567901,-29.7029703,-7.18954248,33.96226415,-75.0877193,Technology Services
XNCR,"Xencor, Inc.",0.17321016,0.2310803,1.10722611,0.69645966,3.58208955,-13.89578164,-27.07019756,-35.62152134,-40.56183625,-47.66214178,Health Technology
XMTR,"Xometry, Inc.",-0.41067762,2.32067511,5.51124003,6.12691466,3.41151386,-14.31095406,-27.82738095,12.35521236,-75.75,-78.60294118,Producer Manufacturing
XLO,"Xilio Therapeutics, Inc.",0.00456642,0.04568296,4.784689,4.28571429,5.79710145,3.79146919,-22.88732394,-27.96052632,-8.75,-85.4,Health Technology
XIN,Xinyuan Real Estate Co Ltd,12.64367816,6.52173913,10.52631579,7.69230769,10.10823565,1.73010381,-10.36858632,-48.51138354,-34.66666667,-92.51908397,Finance
XHR,"Xenia Hotels & Resorts, Inc.",0.08613264,0.25884383,0.25862069,0.43177893,3.37777778,-1.27334465,-6.51125402,-8.2807571,-31.02016607,-42.62456833,Finance
XGN,Exagen Inc.,0,1.53188457,3.63636364,6.07940447,13.24503311,-29.33884298,-29.62962963,-34.98098859,-33.72093023,-90.56291391,Health Services
XFOR,"X4 Pharmaceuticals, Inc.",-1.07325596,-0.92488439,-1.17283951,9.28327645,13.04900438,-26.55963303,-53.7283237,-46.63333333,-59.57070707,-94.73008558,Health Technology
XFLT,XAI Octagon Floating Rate & Alternative Income Term Trust,0.20747486,-0.14357502,1.31386861,1.16618076,1.4619883,-0.14388489,2.20913108,2.20913108,10.68580542,-23.81914181,Miscellaneous
XFIX,F/m Opportunistic Income ETF,-0.47295908,-0.47295908,0,0.2484254,0.08287788,-1.7860286,-2.98701039,-2.98701039,-2.98701039,-2.98701039,Miscellaneous
XERS,"Xeris Biopharma Holdings, Inc.",1.11111111,3.7037037,11.58536585,9.58083832,13.66459627,-1.61290323,-30.68181818,-20.43478261,12.26993865,-91.62471396,Health Technology
XENE,Xenon Pharmaceuticals Inc.,-0.7846277,-0.59361463,-1.02171137,-1.58730159,0.42112083,-9.25058548,-16.71144546,-23.83292383,-17.06795078,194.67680608,Health Technology
XELB,"Xcel Brands, Inc",-2.49759846,-6.01851852,-7.47663551,-4.80769231,-3.85549189,-5.71428571,-41.42011834,75.03536068,7.59700033,-55,Consumer Non-Durables
XELA,"Exela Technologies, Inc.",-1.40707127,0.64653736,-3.20512821,-1.6286645,4.13793103,-28.43601896,-52.59026688,-53.96341463,-93.81147541,-99.99592772,Technology Services
XEL,Xcel Energy Inc.,0.01687479,-0.0337325,0.44060329,0.90228124,1.64637283,3.5826634,-5.59095253,-13.58798659,-9.02532617,19.52006453,Utilities
XDNA,Kelly CRISPR & Gene Editing Technology ETF,-0.37990581,0.41140542,4.25531915,5.81395349,8.43106882,-14.1509434,-28.50970225,-31.79141236,-46.47058824,-56.84281843,Miscellaneous
XCUR,"Exicure, Inc.",1.44927536,0.84840724,-1.3466959,1.61290323,-1.65469872,-12.5,-36.68341709,-40,-54.67625899,-99.43243243,Health Technology
XBIT,XBiotech Inc.,-0.11947431,4.5,4.76190476,4.5,4.5,1.45631068,-21.72284644,22.58064516,16.11111111,12.97297297,Health Technology
XBIO,"Xenetic Biosciences, Inc.",-4.64396285,-4.64396285,0,-4.64396285,-1.33264992,-37.14285714,-18.73350923,-34.46808511,-35.83333333,-98.96505376,Health Technology
XBIL,US Treasury 6 Month Bill ETF,0.01994615,0.00997208,0,0.02991922,0.03989627,0,0.42050461,-0.1393867,0.25989604,0.25989604,Miscellaneous
XAIR,"Beyond Air, Inc.",0,2.02744036,3.55555556,3.55555556,5.90909091,0.86580087,-33.04597701,-60.30664395,-66.28075253,-45.68764569,Health Technology
X,United States Steel Corporation,-0.73206442,-0.64478312,0.11816839,0.05904931,0.89312295,4.341133,33.47774714,57.26218097,66.45383104,34.16468725,Non-Energy Minerals
WYNN,"Wynn Resorts, Limited",0.53837342,0.60751949,-0.04554771,-0.34059946,0.57286893,-5.01028027,-18.58653311,-19.18615356,42.29210569,-6.35801152,Consumer Services
WY,Weyerhaeuser Company,-0.27806743,-0.29539531,-0.06966214,0.49036778,0.24458421,-6.42530985,-14.68926554,-1.40893471,-6.54723127,7.8977059,Finance
WWW,"Wolverine World Wide, Inc.",-0.06199628,0.24875622,-1.34803922,-1.70940171,-0.37128713,-0.12406948,-34.1782502,-46.36908728,-52.36686391,-76.344402,Consumer Non-Durables
WWD,"Woodward, Inc.",0.33008614,1.095321,3.14309347,3.19430652,4.37766803,0.35409625,-4.61256024,12.65696992,35.54347826,71.05624143,Producer Manufacturing
WWAC,Worldwide Webb Acquisition Corp.,-5.77136515,-6.80570801,-14.58752515,-13.36734694,-20.80223881,-19.75425331,-18.75598086,-17.49271137,-15.60636183,-12.4742268,Finance
WW,"WW International, Inc.",-0.95117311,1.42857143,0.51413882,1.42671855,-1.94357367,-29.35862692,-28.125,7.41758242,78.53881279,-87.31549067,Consumer Services
WVVI,"Willamette Valley Vineyards, Inc.",-0.37593985,-0.37593985,1.68450942,-1.22628499,1.0987334,-9.16880891,-10.92436975,-11.81364393,-13.1147541,-27.98913043,Consumer Non-Durables
WVE,Wave Life Sciences Ltd.,0.37383178,-0.55555556,-0.73800738,-0.92081031,1.12781955,-6.43478261,23.11212815,43.08510638,18.76379691,-87.58652515,Health Technology
WULF,TeraWulf Inc.,-0.44843049,-1.7699115,-1.7699115,-0.89285714,-0.89285714,-11.9047619,-61.05263158,-39.00763778,-1.7699115,-88.75379939,Technology Services
WU,Western Union Company (The),0.08857396,0,2.72975432,2.91704649,-0.61619718,-14.33990895,-5.99500416,-2.67241379,-18.1884058,-35.92508513,Finance
WTW,Willis Towers Watson Public Limited Company,-0.02330755,-0.38424186,0.90255796,1.33167232,3.04473178,12.887634,11.0436379,4.72828982,7.53555799,67.57121546,Finance
WTTR,"Select Water Solutions, Inc.",-0.26809651,0.60851927,-0.26809651,0.26954178,1.2244898,-6.41509434,-12.16056671,2.62068966,-18.06167401,-20.93517535,Utilities
WTS,"Watts Water Technologies, Inc.",0.04047647,0.17080161,0.83930757,0.71016939,2.11899422,0.10994098,-6.32918246,7.06064356,21.83802817,154.05286344,Producer Manufacturing
WTRG,"Essential Utilities, Inc.",-0.01494098,-0.23852117,0.08973975,0.63157895,0.54086538,-2.53422662,-19.83708673,-20.67330488,-24.12698413,0.45031522,Utilities
WTO,UTime Limited,7.08955224,7.20956294,8.30188679,7.89473684,1.77304965,-1.06859704,-45.17669532,-74.60176991,-84.81481481,-97.48245614,Electronic Technology
WTM,"White Mountains Insurance Group, Ltd.",-0.4620762,-0.86113352,-0.38350349,-1.13394511,0.37533324,-4.3418088,-8.91873826,-0.86060547,3.55522101,63.32389671,Finance
WTI,"W&T Offshore, Inc.",0.12048193,0.36231884,0.97323601,1.46699267,0,-5.25114155,0.24154589,2.4691358,-42.75862069,-33.06451613,Energy Minerals
WTFC,Wintrust Financial Corporation,-0.29368576,-0.12035304,-0.01338688,-0.06689858,2.44136607,-1.07284768,-9.24665857,22.36238532,-19.48037947,-1.24289303,Finance
WTER,The Alkaline Water Company Inc.,-0.47190047,-4.32989691,-12.28733459,-14.39114391,-15.32846715,-36.43835616,-84.21768707,-79.0990991,-94.91395374,-99.57625571,Consumer Non-Durables
WTBA,West Bancorporation,0.79987192,-1.26658625,2.17661692,1.41975309,2.04968944,0.73574494,-17.14573878,1.60791589,-27.87532924,-23.68787738,Finance
WT,"WisdomTree, Inc.",0.40420372,-0.08045052,-1.74326466,-2.05371248,-0.1610306,-11.42857143,-8.6892489,-0.64102564,14.81481481,-17.33333333,Miscellaneous
WST,"West Pharmaceutical Services, Inc.",-0.32901952,-1.04837455,-1.31154657,-0.49083974,-0.81951888,-15.17017137,-13.84994316,-13.62550882,42.2588719,214.26737757,Health Technology
WSR,Whitestone REIT,0.15098138,0.70850202,1.94672131,2.68317853,4.51680672,3.32294912,-1.97044335,16.10268378,5.29100529,-26.73048601,Finance
WSO,"Watsco, Inc.",-0.24447081,-0.30575797,1.02504705,0.75372531,1.74686498,-7.63263793,-7.05437302,3.63582356,29.72299684,146.47827623,Producer Manufacturing
WSM,"Williams-Sonoma, Inc.",-0.05319503,-0.01330406,0.16,1.36283902,3.03113428,-3.32046332,9.47245701,31.00802232,22.8555074,164.08859202,Retail Trade
WSFS,WSFS Financial Corporation,-0.32380684,0.22650057,0.96976612,0.88344258,4.24028269,-3.01369863,-16.01423488,12.70296084,-23.21041215,-18.11242193,Finance
WSC,WillScot Mobile Mini Holdings Corp.,0.0507872,0.24169953,0.40764331,0.87023292,2.68368942,-5.24164463,-19.32446264,-9.088812,-7.0299599,178.51590106,Finance
WSBF,"Waterstone Financial, Inc.",-0.73664825,-1.55251142,1.59924741,1.59924741,4.95626822,-1.36986301,-21.11029949,-20.58823529,-36.98949825,-35.52238806,Finance
WSBC,"WesBanco, Inc.",0.20525452,0.78447564,0.74349442,0.49443758,1.79465776,-0.12285012,-10.06637168,13.17865429,-39.23766816,-38.8261851,Finance
WRNT,Warrantee Inc.,0.06253909,-0.83669042,-8.49299399,-3.03030303,-0.62111801,-52.23880597,-81.6091954,-93.33333333,-93.33333333,-93.33333333,Technology Services
WRLD,World Acceptance Corporation,-0.65208087,1.93232272,0.63265306,2.13338857,1.16947066,-22.38312608,-35.38622813,2.06996481,28.01142264,1.30457114,Finance
WRK,Westrock Company,-0.33287101,-0.27754649,0.98369871,1.41123342,2.07386364,0.36312849,9.67643468,22.58614807,5.98820059,-12.70651118,Process Industries
WRBY,Warby Parker Inc.,-0.38402458,-0.99236641,-1.44267274,-1.81543116,0.77639752,-1.36778116,-8.46262341,15.17302573,-18.10725552,-75.98519889,Retail Trade
WRB,W.R. Berkley Corporation,-0.01483239,0.13368984,1.07946027,1.0643082,3.21494182,6.18995117,9.23525599,16.8457539,-7.45367193,102.39472946,Finance
WRAP,"Wrap Technologies, Inc.",-0.8046875,-0.8046875,21.53110048,15.45454545,45.97701149,69.33333333,32.98429319,98.4375,115.25423729,-33.15789474,Health Technology
WPC,W. P. Carey Inc. REIT,0.50571268,0.6659788,0.86482422,1.70616114,0.99774096,-0.79511834,-19.85360024,-25.05936583,-28.77057886,-18.84737559,Finance
WOW,"WideOpenWest, Inc.",0.28510335,1.95652174,1.8813314,2.77372263,3.98818316,-7.97385621,-11.88986233,-33.52219075,-48.5380117,-28.16326531,Communications
WORX,SCWorx Corp.,-1.75438596,-1.75438596,-1.75438596,1.81818182,0,-44.13957658,-60.81957062,-59.69207625,-82.21332889,-97.77579276,Technology Services
WOR,"Worthington Industries, Inc.",0,0.39081583,0.55483029,0.55483029,1.28205128,-0.3235199,-16.06048222,6.97916667,33.08855292,55.44904137,Non-Energy Minerals
WOOF,"Petco Health and Wellness Company, Inc.",-0.71736011,0.82466416,1.76470588,0.28985507,5.16717325,-15.40342298,-56.36822194,-65.46906188,-67.26584674,-86.69230769,Retail Trade
WOOD,iShares Global Timber & Forestry ETF,-0.22566996,-0.31003382,-0.03815338,0.32619487,0.9994289,-4.4312348,-5.42780749,0.04242681,-0.1270648,8.69698832,Miscellaneous
WOLF,"Wolfspeed, Inc.",-0.04435901,-0.85068935,2.85714286,22.07792208,17.90940767,-11.18110236,-44.94875549,-20.84210526,-60.60535506,-7.33844469,Electronic Technology
WNW,Meiwu Technology Company Limited,22.44897959,30.86150491,22.21041445,28.20512821,23.52309345,6.48148148,-38.46976993,-40.22869023,-88.83495146,-98.55889724,Retail Trade
WNS,WNS (Holdings) Limited Sponsored,0.6112243,-0.18375597,0.20291459,0.53673885,1.81818182,-20.65439673,-23.40665539,-38.44759207,-35.92072667,10.5638103,Commercial Services
WNNR,Andretti Acquisition Corp.,0,0,0.06033323,0.09285051,-0.04636069,0.27906977,0.74766355,2.18009479,6.62710188,8.88888889,Finance
WNEB,"Western New England Bancorp, Inc.",0.27932961,0.56022409,0.70224719,0.27972028,0.70224719,10.47765794,9.13242009,16.58536585,-18.43003413,-29.42913386,Finance
WNDY,Global X Wind Energy ETF,-0.37578288,-0.37578288,0,-0.67114094,-0.39622784,-7.35524257,-21.95121951,-28.41596131,-27.27272727,-53.19973121,Miscellaneous
WNC,Wabash National Corporation,-0.19305019,-1.09995218,-0.57664584,-0.71976967,0.29083858,-2.03598485,-11.01075269,-14.43341605,1.07474353,55.09745127,Producer Manufacturing
WMT,Walmart Inc.,0.04285539,0.19621068,0.25153374,0.23923445,1.38983682,2.17595198,3.07828171,8.54201262,14.80258536,63.06755813,Retail Trade
WMS,"Advanced Drainage Systems, Inc.",-0.61401061,-1.07417353,-0.58626466,-0.13087782,1.38559362,-6.14952122,-14.00627868,25.28439076,-10.0530437,300.8630394,Producer Manufacturing
WMPN,William Penn Bancorporation,-0.57471264,-0.24711697,0.74441687,1.41548709,1.07883817,-2.40384615,10.42611061,35.63474388,6.84210526,-63.36842105,Finance
WMK,"Weis Markets, Inc.",-0.21485574,-0.77826949,-0.10741139,-0.61068702,-0.91324201,3.33333333,0.54054054,-19.10028582,-31.09652837,40.90909091,Retail Trade
WMG,Warner Music Group Corp.,0.06397953,0.48185031,0,0.38486209,1.52448913,-0.31847134,0.06393862,12.87414353,19.6025984,15.92592593,Commercial Services
WMC,Western Asset Mortgage Capital Corporation,-0.12121212,-1.78901324,-1.08043217,-0.8423586,2.36024845,-12.34042553,-16.34517766,-1.19904077,-23.34883721,-91.70191339,Finance
WMB,"Williams Companies, Inc. (The)",0.07274844,-0.18865186,0,0.49664037,1.02790015,2.10745028,1.44500147,17.56664388,5.74853981,43.51272424,Industrial Services
